Timestamp,Protocol,Source IP,Source Port,Destination IP,Destination Port,Packet Size,TCP Flags
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,57626,123,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,57624,123,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,455,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,56788,842,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,441,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,56788,626,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,455,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,91,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,56788,591,-
2026-08-30 13:52:16,TCP,159.124.61.107,443,192.168.1.111,52091,60,A
2026-08-30 13:52:16,TCP,159.124.61.107,443,192.168.1.111,52091,60,A
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 13:52:16,TCP,159.124.61.107,443,192.168.1.111,52091,104,PA
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 13:52:16,UDP,192.168.1.111,56788,159.124.61.107,8801,193,-
2026-08-30 13:52:16,TCP,192.168.1.111,52091,159.124.61.107,443,54,A
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,56788,607,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,434,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,420,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,412,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,56788,692,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,431,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,498,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,500,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,56788,485,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,441,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,56788,523,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,423,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,412,-
2026-08-30 13:52:16,UDP,192.168.1.111,56788,159.124.61.107,8801,193,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,410,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,440,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,56788,361,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,432,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,398,-
2026-08-30 13:52:16,TCP,159.124.61.107,443,192.168.1.111,52091,665,PA
2026-08-30 13:52:16,TCP,192.168.1.111,52091,159.124.61.107,443,104,PA
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,388,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,56788,569,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,389,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,434,-
2026-08-30 13:52:16,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 13:52:17,TCP,192.168.1.111,52091,159.124.61.107,443,92,PA
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,56788,168,-
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 13:52:17,TCP,159.124.61.107,443,192.168.1.111,52091,126,PA
2026-08-30 13:52:17,TCP,192.168.1.111,52091,159.124.61.107,443,97,PA
2026-08-30 13:52:17,UDP,192.168.1.1,5355,224.0.0.252,5355,86,-
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,56788,1110,-
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,56788,1103,-
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,56788,1103,-
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,64291,106,-
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,64291,522,-
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,64291,587,-
2026-08-30 13:52:17,TCP,159.124.61.107,443,192.168.1.111,52091,103,PA
2026-08-30 13:52:17,TCP,192.168.1.111,52091,159.124.61.107,443,121,PA
2026-08-30 13:52:17,UDP,192.168.1.111,56788,159.124.61.107,8801,193,-
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,64291,534,-
2026-08-30 13:52:17,TCP,159.124.61.107,443,192.168.1.111,52091,92,PA
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,64291,469,-
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,64291,432,-
2026-08-30 13:52:17,TCP,192.168.1.111,52091,159.124.61.107,443,54,A
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,64291,443,-
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,56788,1147,-
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,64291,449,-
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,64291,427,-
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,56788,1115,-
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,56788,1115,-
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,56788,1114,-
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,64291,460,-
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,64291,481,-
2026-08-30 13:52:17,TCP,159.124.61.107,443,192.168.1.111,52091,60,A
2026-08-30 13:52:17,TCP,159.124.61.107,443,192.168.1.111,52091,60,A
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,64291,451,-
2026-08-30 13:52:17,TCP,159.124.61.107,443,192.168.1.111,52091,133,PA
2026-08-30 13:52:17,TCP,192.168.1.111,52091,159.124.61.107,443,104,PA
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,56788,194,-
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,56788,228,-
2026-08-30 13:52:17,TCP,159.124.61.107,443,192.168.1.111,52091,610,PA
2026-08-30 13:52:17,TCP,192.168.1.111,52091,159.124.61.107,443,97,PA
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 13:52:17,UDP,192.168.1.111,56788,159.124.61.107,8801,193,-
2026-08-30 13:52:17,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:03,UDP,192.168.1.111,56788,159.124.61.107,8801,123,-
2026-08-30 14:14:03,UDP,159.124.61.107,8801,192.168.1.111,64291,433,-
2026-08-30 14:14:03,UDP,159.124.61.107,8801,192.168.1.111,64291,431,-
2026-08-30 14:14:03,UDP,159.124.61.107,8801,192.168.1.111,64291,465,-
2026-08-30 14:14:03,TCP,159.124.61.107,443,192.168.1.111,52091,453,PA
2026-08-30 14:14:03,TCP,159.124.61.107,443,192.168.1.111,52091,678,PA
2026-08-30 14:14:03,TCP,192.168.1.111,52091,159.124.61.107,443,54,A
2026-08-30 14:14:03,TCP,192.168.1.111,52091,159.124.61.107,443,104,PA
2026-08-30 14:14:03,UDP,159.124.61.107,8801,192.168.1.111,56788,784,-
2026-08-30 14:14:03,UDP,159.124.61.107,8801,192.168.1.111,64291,474,-
2026-08-30 14:14:03,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:03,TCP,159.124.61.107,443,192.168.1.111,52111,56,A
2026-08-30 14:14:03,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:03,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:03,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:03,UDP,159.124.61.107,8801,192.168.1.111,56788,757,-
2026-08-30 14:14:03,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:03,UDP,159.124.61.107,8801,192.168.1.111,56788,133,-
2026-08-30 14:14:03,UDP,192.168.1.111,56788,159.124.61.107,8801,151,-
2026-08-30 14:14:03,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:03,UDP,159.124.61.107,8801,192.168.1.111,56788,123,-
2026-08-30 14:14:03,UDP,159.124.61.107,8801,192.168.1.111,64291,455,-
2026-08-30 14:14:03,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:03,TCP,159.124.61.107,443,192.168.1.111,52091,60,A
2026-08-30 14:14:03,UDP,159.124.61.107,8801,192.168.1.111,56788,1203,-
2026-08-30 14:14:03,UDP,159.124.61.107,8801,192.168.1.111,56788,1202,-
2026-08-30 14:14:03,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:03,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:03,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:03,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:03,UDP,192.168.1.111,56788,159.124.61.107,8801,194,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,56788,680,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,444,-
2026-08-30 14:14:04,UDP,192.168.1.111,64291,159.124.61.107,8801,123,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,427,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,409,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,56788,799,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,56788,791,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,410,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,408,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,393,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,392,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,409,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,133,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,56788,748,-
2026-08-30 14:14:04,UDP,192.168.1.111,64291,159.124.61.107,8801,151,-
2026-08-30 14:14:04,TCP,192.168.1.111,52091,159.124.61.107,443,637,PA
2026-08-30 14:14:04,TCP,192.168.1.111,52091,159.124.61.107,443,265,PA
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,427,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,123,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:04,UDP,192.168.1.111,56788,159.124.61.107,8801,193,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,56788,781,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,56788,780,-
2026-08-30 14:14:04,TCP,159.124.61.107,443,192.168.1.111,52091,133,PA
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:04,TCP,192.168.1.111,52091,159.124.61.107,443,97,PA
2026-08-30 14:14:04,TCP,159.124.61.107,443,192.168.1.111,52091,610,PA
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,286,-
2026-08-30 14:14:04,TCP,192.168.1.111,52091,159.124.61.107,443,97,PA
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,286,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,286,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,286,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,56788,754,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,56788,746,-
2026-08-30 14:14:04,TCP,159.124.61.107,443,192.168.1.111,52091,60,A
2026-08-30 14:14:04,TCP,159.124.61.107,443,192.168.1.111,52091,60,A
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,286,-
2026-08-30 14:14:04,TCP,159.124.61.107,443,192.168.1.111,52091,97,PA
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,286,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,56788,1035,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,56788,1035,-
2026-08-30 14:14:04,TCP,192.168.1.111,52091,159.124.61.107,443,54,A
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,286,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,286,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,321,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,578,-
2026-08-30 14:14:04,TCP,159.124.61.107,443,192.168.1.111,52091,60,A
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,572,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,56788,786,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,91,-
2026-08-30 14:14:04,TCP,159.124.61.107,443,192.168.1.111,52091,60,A
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,485,-
2026-08-30 14:14:04,UDP,192.168.1.111,56788,159.124.61.107,8801,186,-
2026-08-30 14:14:04,TCP,159.124.61.107,443,192.168.1.111,52091,126,PA
2026-08-30 14:14:04,TCP,192.168.1.111,52091,159.124.61.107,443,104,PA
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,449,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,56788,715,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,56788,715,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,106,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,56788,507,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:04,TCP,159.124.61.107,443,192.168.1.111,52091,60,A
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,455,-
2026-08-30 14:14:04,UDP,192.168.1.111,57622,159.124.61.107,8801,123,-
2026-08-30 14:14:04,UDP,192.168.1.111,57624,159.124.61.107,8801,123,-
2026-08-30 14:14:04,UDP,192.168.1.111,57626,159.124.61.107,8801,123,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,445,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,56788,661,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,435,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,417,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,56788,676,-
2026-08-30 14:14:04,UDP,192.168.1.111,56788,159.124.61.107,8801,193,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,404,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,455,-
2026-08-30 14:14:04,UDP,159.124.61.107,8801,192.168.1.111,64291,505,-
2026-08-30 14:14:05,TCP,192.168.1.111,56731,20.184.175.4,443,66,S
2026-08-30 14:14:05,TCP,159.124.61.107,443,192.168.1.111,52091,613,PA
2026-08-30 14:14:05,TCP,192.168.1.111,52091,159.124.61.107,443,104,PA
2026-08-30 14:14:05,UDP,159.124.61.107,8801,192.168.1.111,64291,475,-
2026-08-30 14:14:05,UDP,159.124.61.107,8801,192.168.1.111,57626,133,-
2026-08-30 14:14:05,UDP,159.124.61.107,8801,192.168.1.111,56788,717,-
2026-08-30 14:14:05,UDP,159.124.61.107,8801,192.168.1.111,56788,717,-
2026-08-30 14:14:05,UDP,159.124.61.107,8801,192.168.1.111,57622,133,-
2026-08-30 14:14:05,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:05,UDP,192.168.1.111,57622,159.124.61.107,8801,151,-
2026-08-30 14:14:05,UDP,192.168.1.111,57626,159.124.61.107,8801,151,-
2026-08-30 14:14:05,UDP,159.124.61.107,8801,192.168.1.111,57624,133,-
2026-08-30 14:14:05,UDP,159.124.61.107,8801,192.168.1.111,64291,448,-
2026-08-30 14:14:05,UDP,159.124.61.107,8801,192.168.1.111,56788,817,-
2026-08-30 14:14:05,UDP,192.168.1.111,57624,159.124.61.107,8801,151,-
2026-08-30 14:14:05,UDP,159.124.61.107,8801,192.168.1.111,57622,123,-
2026-08-30 14:14:05,UDP,159.124.61.107,8801,192.168.1.111,57626,123,-
2026-08-30 14:14:05,UDP,159.124.61.107,8801,192.168.1.111,57624,123,-
2026-08-30 14:14:05,UDP,159.124.61.107,8801,192.168.1.111,64291,445,-
2026-08-30 14:14:05,UDP,159.124.61.107,8801,192.168.1.111,64291,438,-
2026-08-30 14:14:05,UDP,159.124.61.107,8801,192.168.1.111,56788,130,-
2026-08-30 14:14:05,UDP,159.124.61.107,8801,192.168.1.111,57622,109,-
2026-08-30 14:14:05,UDP,192.168.1.111,57622,159.124.61.107,8801,76,-
2026-08-30 14:14:05,UDP,159.124.61.107,8801,192.168.1.111,64291,428,-
2026-08-30 14:14:05,UDP,159.124.61.107,8801,192.168.1.111,64291,409,-
2026-08-30 14:14:05,UDP,159.124.61.107,8801,192.168.1.111,64291,471,-
2026-08-30 14:14:05,UDP,159.124.61.107,8801,192.168.1.111,56788,747,-
2026-08-30 14:14:05,UDP,159.124.61.107,8801,192.168.1.111,56788,747,-
2026-08-30 14:14:05,TCP,192.168.1.111,49366,20.184.175.16,443,172,PA
2026-08-30 14:14:05,TCP,192.168.1.111,49366,20.184.175.16,443,93,PA
2026-08-30 14:14:05,TCP,192.168.1.111,49366,20.184.175.16,443,1494,A
2026-08-30 14:14:05,TCP,192.168.1.111,49366,20.184.175.16,443,1494,A
2026-08-30 14:14:05,TCP,192.168.1.111,49366,20.184.175.16,443,1494,A
2026-08-30 14:14:05,TCP,192.168.1.111,49366,20.184.175.16,443,1494,A
2026-08-30 14:14:05,TCP,192.168.1.111,49366,20.184.175.16,443,426,PA
2026-08-30 14:14:05,UDP,192.168.1.111,57622,159.124.61.107,8801,69,-
2026-08-30 14:14:05,UDP,159.124.61.107,8801,192.168.1.111,64291,504,-
2026-08-30 14:14:05,UDP,159.124.61.107,8801,192.168.1.111,64291,439,-
2026-08-30 14:14:05,TCP,159.124.61.107,443,192.168.1.111,52091,60,A
2026-08-30 14:14:05,UDP,159.124.61.107,8801,192.168.1.111,64291,414,-
2026-08-30 14:14:05,UDP,192.168.1.111,57622,159.124.61.107,8801,69,-
2026-08-30 14:14:05,UDP,159.124.61.107,8801,192.168.1.111,64291,400,-
2026-08-30 14:14:05,UDP,159.124.61.107,8801,192.168.1.111,56788,848,-
2026-08-30 14:14:05,UDP,192.168.1.111,56788,159.124.61.107,8801,193,-
2026-08-30 14:14:05,UDP,159.124.61.107,8801,192.168.1.111,64291,395,-
2026-08-30 14:14:05,TCP,20.184.175.4,443,192.168.1.111,56731,66,SA
2026-08-30 14:14:05,TCP,192.168.1.111,56731,20.184.175.4,443,54,A
2026-08-30 14:14:05,TCP,192.168.1.111,56731,20.184.175.4,443,571,PA
2026-08-30 14:14:05,UDP,192.168.1.111,57622,159.124.61.107,8801,69,-
2026-08-30 14:14:05,UDP,159.124.61.107,8801,192.168.1.111,64291,395,-
2026-08-30 14:14:05,TCP,192.168.1.111,54789,170.114.4.254,443,289,PA
2026-08-30 14:14:05,UDP,159.124.61.107,8801,192.168.1.111,64291,398,-
